EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined,ContentType_Clean,Views,Clicks,EngagementDate_Formatted
2666,14,Newsletter,11,2025-03-24,4,12,1466-163,NEWSLETTER,1466,163,24.03.2025
2667,29,VIDEO,0,2024-10-19,12,17,82-5,VIDEO,82,5,19.10.2024
2668,28,Blog,0,2025-12-19,20,12,595-26,BLOG,595,26,19.12.2025
2669,37,NEWSLETTER,1,2025-06-15,16,2,1194-94,NEWSLETTER,1194,94,15.06.2025
2670,18,socialmedia,38,2024-01-02,6,11,1407-188,SOCIAL MEDIA,1407,188,02.01.2024
2671,32,Newsletter,0,2025-04-29,11,17,504-23,NEWSLETTER,504,23,29.04.2025
2672,3,video,1,2024-09-25,15,20,159-15,VIDEO,159,15,25.09.2024
2673,39,Newsletter,57,2024-11-05,20,15,3091-382,NEWSLETTER,3091,382,05.11.2024
2674,29,newsletter,0,2025-11-29,13,16,669-6,NEWSLETTER,669,6,29.11.2025
2675,26,Video,4,2024-11-25,13,13,589-43,VIDEO,589,43,25.11.2024
2676,39,blog,0,2025-11-30,16,12,293-5,BLOG,293,5,30.11.2025
2677,31,Socialmedia,16,2024-05-29,17,5,1648-253,SOCIAL MEDIA,1648,253,29.05.2024
2678,46,Newsletter,137,2024-05-22,9,18,4657-1189,NEWSLETTER,4657,1189,22.05.2024
2679,25,SOCIALMEDIA,6,2024-09-25,2,13,667-70,SOCIAL MEDIA,667,70,25.09.2024
2680,12,Blog,30,2024-11-18,16,2,2076-278,BLOG,2076,278,18.11.2024
2681,48,BLOG,0,2025-09-03,7,19,512-17,BLOG,512,17,03.09.2025
2682,27,NEWSLETTER,25,2024-10-07,7,17,3315-544,NEWSLETTER,3315,544,07.10.2024
2683,21,socialmedia,16,2024-11-02,10,5,1997-317,SOCIAL MEDIA,1997,317,02.11.2024
2684,37,Video,116,2023-07-10,6,5,1402-382,VIDEO,1402,382,10.07.2023
2685,19,Socialmedia,404,2023-02-10,19,8,7895-1046,SOCIAL MEDIA,7895,1046,10.02.2023
2686,6,VIDEO,31,2024-06-25,4,6,1885-238,VIDEO,1885,238,25.06.2024
2687,49,BLOG,59,2023-08-02,1,13,3451-368,BLOG,3451,368,02.08.2023
2688,1,Video,0,2025-12-02,2,15,760-21,VIDEO,760,21,02.12.2025
2689,10,Blog,60,2023-09-07,10,11,2742-641,BLOG,2742,641,07.09.2023
2690,34,Socialmedia,258,2023-06-14,16,1,3805-913,SOCIAL MEDIA,3805,913,14.06.2023
2691,16,newsletter,1,2025-11-24,5,5,822-29,NEWSLETTER,822,29,24.11.2025
2692,2,socialmedia,8,2025-01-28,18,15,621-74,SOCIAL MEDIA,621,74,28.01.2025
2693,7,Blog,0,2025-08-12,18,6,329-6,BLOG,329,6,12.08.2025
2694,46,video,0,2025-10-22,2,12,248-5,VIDEO,248,5,22.10.2025
2695,35,Video,62,2024-01-20,1,3,4184-373,VIDEO,4184,373,20.01.2024
2696,27,video,37,2024-09-07,11,12,3366-254,VIDEO,3366,254,07.09.2024
2697,15,NEWSLETTER,0,2025-11-09,3,1,872-15,NEWSLETTER,872,15,09.11.2025
2698,27,Blog,66,2024-04-17,18,10,1698-309,BLOG,1698,309,17.04.2024
2699,9,Blog,0,2025-12-26,7,18,602-11,BLOG,602,11,26.12.2025
2700,36,Blog,79,2023-09-24,17,13,3516-872,BLOG,3516,872,24.09.2023
2701,18,Blog,11,2024-04-25,6,4,886-104,BLOG,886,104,25.04.2024
2702,7,Newsletter,0,2025-07-29,20,6,235-12,NEWSLETTER,235,12,29.07.2025
2703,38,Video,1,2025-05-11,7,2,266-18,VIDEO,266,18,11.05.2025
2704,31,Blog,24,2024-03-07,6,14,823-120,BLOG,823,120,07.03.2024
2705,43,newsletter,0,2025-11-24,19,7,202-8,NEWSLETTER,202,8,24.11.2025
2706,20,Video,180,2024-05-06,2,13,4256-672,VIDEO,4256,672,06.05.2024
2707,15,Socialmedia,30,2024-06-22,8,20,1299-152,SOCIAL MEDIA,1299,152,22.06.2024
2708,6,NEWSLETTER,58,2024-04-02,10,2,2845-220,NEWSLETTER,2845,220,02.04.2024
2709,31,SOCIALMEDIA,42,2024-08-23,18,1,2506-483,SOCIAL MEDIA,2506,483,23.08.2024
2710,8,Video,26,2025-01-22,15,16,1436-206,VIDEO,1436,206,22.01.2025
2711,18,blog,106,2023-09-21,20,19,4511-652,BLOG,4511,652,21.09.2023
2712,15,Socialmedia,200,2023-11-01,7,14,6442-1781,SOCIAL MEDIA,6442,1781,01.11.2023
2713,9,Video,60,2023-08-22,15,7,1423-267,VIDEO,1423,267,22.08.2023
2714,28,blog,6,2025-03-25,3,20,1452-135,BLOG,1452,135,25.03.2025
2715,6,blog,24,2023-09-16,20,17,1028-106,BLOG,1028,106,16.09.2023
2716,48,socialmedia,189,2024-01-17,6,8,6335-733,SOCIAL MEDIA,6335,733,17.01.2024
2717,25,video,51,2024-05-29,12,18,2172-291,VIDEO,2172,291,29.05.2024
2718,40,Blog,305,2023-03-03,18,13,2000-813,BLOG,2000,813,03.03.2023
2719,30,blog,894,2023-03-21,7,14,7878-1959,BLOG,7878,1959,21.03.2023
2720,25,Video,0,2025-07-29,20,17,152-5,VIDEO,152,5,29.07.2025
2721,45,Socialmedia,530,2023-07-31,14,5,5413-1394,SOCIAL MEDIA,5413,1394,31.07.2023
2722,16,Newsletter,3,2024-12-15,17,5,754-59,NEWSLETTER,754,59,15.12.2024
2723,14,blog,68,2023-02-23,1,15,1517-174,BLOG,1517,174,23.02.2023
2724,2,Blog,16,2025-01-03,12,10,1784-163,BLOG,1784,163,03.01.2025
2725,9,VIDEO,1,2025-08-23,6,11,1020-27,VIDEO,1020,27,23.08.2025
2726,32,NEWSLETTER,36,2024-10-25,4,13,2559-242,NEWSLETTER,2559,242,25.10.2024
2727,15,Blog,90,2023-01-08,14,13,659-269,BLOG,659,269,08.01.2023
2728,24,blog,662,2023-04-05,15,16,5664-1710,BLOG,5664,1710,05.04.2023
2729,15,video,95,2023-01-06,10,15,4004-756,VIDEO,4004,756,06.01.2023
2730,45,blog,17,2024-02-01,18,10,945-223,BLOG,945,223,01.02.2024
2731,45,video,0,2025-01-08,9,11,152-15,VIDEO,152,15,08.01.2025
2732,44,SOCIALMEDIA,91,2023-06-01,15,11,3302-403,SOCIAL MEDIA,3302,403,01.06.2023
2733,31,video,57,2024-06-30,5,13,4995-939,VIDEO,4995,939,30.06.2024
2734,48,socialmedia,40,2024-08-12,20,13,3169-233,SOCIAL MEDIA,3169,233,12.08.2024
2735,28,newsletter,29,2024-07-11,5,11,3341-214,NEWSLETTER,3341,214,11.07.2024
2736,26,newsletter,4,2024-07-19,20,19,342-59,NEWSLETTER,342,59,19.07.2024
2737,37,Newsletter,0,2025-12-25,8,2,126-5,NEWSLETTER,126,5,25.12.2025
2738,21,Video,58,2024-09-03,9,6,3029-372,VIDEO,3029,372,03.09.2024
2739,8,Newsletter,8,2024-12-12,9,3,1710-62,NEWSLETTER,1710,62,12.12.2024
2740,25,BLOG,6,2025-04-17,17,8,1513-53,BLOG,1513,53,17.04.2025
2741,35,Socialmedia,96,2024-05-03,12,5,2591-430,SOCIAL MEDIA,2591,430,03.05.2024
2742,37,Blog,42,2023-03-16,6,3,396-137,BLOG,396,137,16.03.2023
2743,7,Newsletter,0,2025-10-20,6,10,53-2,NEWSLETTER,53,2,20.10.2025
2744,32,Newsletter,20,2023-01-03,15,16,333-150,NEWSLETTER,333,150,03.01.2023
2745,32,VIDEO,309,2023-08-14,12,18,3612-1001,VIDEO,3612,1001,14.08.2023
2746,32,Newsletter,3,2025-06-26,18,20,805-52,NEWSLETTER,805,52,26.06.2025
2747,34,Blog,3,2023-12-02,10,13,112-38,BLOG,112,38,02.12.2023
2748,16,Socialmedia,26,2024-11-29,5,12,1209-156,SOCIAL MEDIA,1209,156,29.11.2024
2749,20,Socialmedia,10,2025-03-02,15,18,967-128,SOCIAL MEDIA,967,128,02.03.2025
2750,33,socialmedia,0,2025-09-04,10,7,163-2,SOCIAL MEDIA,163,2,04.09.2025
2751,31,newsletter,507,2023-04-18,16,7,8993-2353,NEWSLETTER,8993,2353,18.04.2023
2752,12,Video,20,2024-07-04,9,16,1801-159,VIDEO,1801,159,04.07.2024
2753,49,blog,0,2025-03-14,6,3,115-7,BLOG,115,7,14.03.2025
2754,15,VIDEO,29,2023-12-19,5,15,1309-101,VIDEO,1309,101,19.12.2023
2755,49,Video,729,2023-04-24,1,13,8392-2061,VIDEO,8392,2061,24.04.2023
2756,7,socialmedia,75,2024-01-22,10,2,2076-298,SOCIAL MEDIA,2076,298,22.01.2024
2757,32,Newsletter,9,2025-03-26,15,1,1626-186,NEWSLETTER,1626,186,26.03.2025
2758,17,blog,19,2024-06-14,17,2,825-78,BLOG,825,78,14.06.2024
2759,38,BLOG,1,2025-07-08,16,17,490-33,BLOG,490,33,08.07.2025
2760,18,Newsletter,0,2025-10-06,5,8,63-1,NEWSLETTER,63,1,06.10.2025
2761,41,socialmedia,147,2024-04-25,8,2,4542-1110,SOCIAL MEDIA,4542,1110,25.04.2024
2762,44,Blog,0,2025-08-31,3,19,1069-20,BLOG,1069,20,31.08.2025
2763,3,Blog,9,2025-03-08,15,1,1404-69,BLOG,1404,69,08.03.2025
2764,22,newsletter,0,2025-09-02,19,18,94-2,NEWSLETTER,94,2,02.09.2025
2765,15,Socialmedia,858,2023-03-22,4,6,5396-2422,SOCIAL MEDIA,5396,2422,22.03.2023
2766,2,Newsletter,0,2025-08-20,13,10,361-15,NEWSLETTER,361,15,20.08.2025
2767,49,Socialmedia,63,2024-01-02,8,17,2252-252,SOCIAL MEDIA,2252,252,02.01.2024
2768,7,Video,129,2023-05-16,11,20,896-372,VIDEO,896,372,16.05.2023
2769,47,blog,75,2023-05-10,1,16,1266-504,BLOG,1266,504,10.05.2023
2770,1,newsletter,198,2023-01-13,15,6,4998-640,NEWSLETTER,4998,640,13.01.2023
2771,30,NEWSLETTER,0,2025-09-18,2,17,996-36,NEWSLETTER,996,36,18.09.2025
2772,47,Socialmedia,533,2023-04-30,14,15,4671-1275,SOCIAL MEDIA,4671,1275,30.04.2023
2773,6,Blog,659,2023-02-05,14,10,7100-1370,BLOG,7100,1370,05.02.2023
2774,27,video,41,2024-05-16,8,8,2592-222,VIDEO,2592,222,16.05.2024
2775,17,blog,276,2024-04-22,1,11,5086-1337,BLOG,5086,1337,22.04.2024
2776,45,blog,111,2023-04-04,12,20,4565-601,BLOG,4565,601,04.04.2023
2777,23,SOCIALMEDIA,22,2025-01-04,11,10,1426-150,SOCIAL MEDIA,1426,150,04.01.2025
2778,22,Newsletter,322,2023-12-04,6,8,4698-1278,NEWSLETTER,4698,1278,04.12.2023
2779,16,Video,3,2025-01-29,6,8,250-30,VIDEO,250,30,29.01.2025
2780,41,Newsletter,110,2024-07-26,7,4,2883-506,NEWSLETTER,2883,506,26.07.2024
2781,32,video,110,2024-02-07,11,19,3995-552,VIDEO,3995,552,07.02.2024
2782,21,blog,0,2025-08-27,15,14,346-12,BLOG,346,12,27.08.2025
2783,46,Blog,0,2025-05-06,10,10,299-13,BLOG,299,13,06.05.2025
2784,8,SOCIALMEDIA,0,2025-10-05,6,7,319-4,SOCIAL MEDIA,319,4,05.10.2025
2785,36,NEWSLETTER,4,2025-04-08,7,5,1727-89,NEWSLETTER,1727,89,08.04.2025
2786,44,Socialmedia,19,2025-03-25,5,5,1808-169,SOCIAL MEDIA,1808,169,25.03.2025
2787,47,blog,7,2025-03-28,8,12,2291-73,BLOG,2291,73,28.03.2025
2788,23,blog,31,2024-09-16,13,20,953-189,BLOG,953,189,16.09.2024
2789,4,BLOG,114,2024-07-07,2,2,3399-758,BLOG,3399,758,07.07.2024
2790,35,socialmedia,1,2024-10-10,10,7,113-10,SOCIAL MEDIA,113,10,10.10.2024
2791,12,Newsletter,81,2024-05-28,1,2,3697-695,NEWSLETTER,3697,695,28.05.2024
2792,29,blog,17,2025-04-07,9,6,1841-200,BLOG,1841,200,07.04.2025
2793,6,NEWSLETTER,0,2025-07-24,2,10,83-4,NEWSLETTER,83,4,24.07.2025
2794,18,Video,195,2024-05-27,1,6,4639-812,VIDEO,4639,812,27.05.2024
2795,18,Socialmedia,224,2023-03-05,16,10,1666-716,SOCIAL MEDIA,1666,716,05.03.2023
2796,35,VIDEO,547,2023-02-02,17,2,6356-1160,VIDEO,6356,1160,02.02.2023
2797,34,Blog,485,2023-03-18,7,16,6567-1130,BLOG,6567,1130,18.03.2023
2798,18,blog,13,2025-01-24,2,18,875-95,BLOG,875,95,24.01.2025
2799,29,Newsletter,23,2024-12-17,16,17,3060-247,NEWSLETTER,3060,247,17.12.2024
2800,33,newsletter,166,2023-01-12,13,20,2993-635,NEWSLETTER,2993,635,12.01.2023
2801,32,newsletter,65,2023-04-28,17,15,1030-243,NEWSLETTER,1030,243,28.04.2023
2802,24,blog,156,2023-08-06,13,10,7571-639,BLOG,7571,639,06.08.2023
2803,38,Socialmedia,2,2025-07-11,14,16,1150-43,SOCIAL MEDIA,1150,43,11.07.2025
2804,13,socialmedia,347,2024-01-04,6,13,4265-1244,SOCIAL MEDIA,4265,1244,04.01.2024
2805,37,blog,35,2024-08-08,13,5,1188-212,BLOG,1188,212,08.08.2024
2806,15,Newsletter,3,2025-04-18,15,5,1449-82,NEWSLETTER,1449,82,18.04.2025
2807,43,NEWSLETTER,861,2023-02-15,15,10,5855-2486,NEWSLETTER,5855,2486,15.02.2023
2808,34,Newsletter,44,2024-02-04,12,7,5505-670,NEWSLETTER,5505,670,04.02.2024
2809,25,newsletter,10,2025-03-10,17,12,1403-187,NEWSLETTER,1403,187,10.03.2025
2810,17,Socialmedia,30,2023-01-19,4,18,184-75,SOCIAL MEDIA,184,75,19.01.2023
2811,21,socialmedia,193,2023-11-11,3,3,4459-546,SOCIAL MEDIA,4459,546,11.11.2023
2812,21,VIDEO,302,2023-07-14,18,1,4141-1516,VIDEO,4141,1516,14.07.2023
2813,48,SOCIALMEDIA,326,2023-06-01,2,7,8387-846,SOCIAL MEDIA,8387,846,01.06.2023
2814,30,socialmedia,1,2025-10-23,1,19,740-23,SOCIAL MEDIA,740,23,23.10.2025
2815,25,Socialmedia,0,2025-08-05,5,17,1076-14,SOCIAL MEDIA,1076,14,05.08.2025
2816,45,Blog,59,2023-09-30,13,13,1173-212,BLOG,1173,212,30.09.2023
2817,6,blog,324,2023-05-27,7,9,2181-902,BLOG,2181,902,27.05.2023
2818,38,Newsletter,3,2024-10-13,19,3,188-21,NEWSLETTER,188,21,13.10.2024
2819,27,newsletter,22,2025-02-20,4,7,1707-173,NEWSLETTER,1707,173,20.02.2025
2820,49,blog,28,2024-11-02,4,6,3214-585,BLOG,3214,585,02.11.2024
2821,45,Blog,223,2024-05-31,13,15,4035-934,BLOG,4035,934,31.05.2024
2822,16,SOCIALMEDIA,0,2025-10-22,15,19,82-1,SOCIAL MEDIA,82,1,22.10.2025
2823,42,VIDEO,0,2025-10-07,6,14,522-24,VIDEO,522,24,07.10.2025
2824,10,Socialmedia,81,2024-07-12,17,12,4836-529,SOCIAL MEDIA,4836,529,12.07.2024
2825,47,NEWSLETTER,105,2024-03-01,11,12,4287-850,NEWSLETTER,4287,850,01.03.2024
2826,36,NEWSLETTER,7,2025-01-27,1,1,735-70,NEWSLETTER,735,70,27.01.2025
2827,3,video,67,2024-02-10,11,17,4528-538,VIDEO,4528,538,10.02.2024
2828,34,video,0,2025-12-04,20,1,561-18,VIDEO,561,18,04.12.2025
2829,33,socialmedia,0,2025-08-25,11,20,196-11,SOCIAL MEDIA,196,11,25.08.2025
2830,45,Video,941,2023-02-02,2,18,9196-3663,VIDEO,9196,3663,02.02.2023
2831,15,BLOG,61,2024-04-24,14,8,3493-603,BLOG,3493,603,24.04.2024
2832,17,newsletter,13,2024-06-11,11,7,555-87,NEWSLETTER,555,87,11.06.2024
2833,26,Video,0,2025-05-27,12,19,133-5,VIDEO,133,5,27.05.2025
2834,35,Newsletter,116,2024-06-05,16,2,4705-734,NEWSLETTER,4705,734,05.06.2024
2835,34,Socialmedia,60,2024-06-14,6,15,4491-417,SOCIAL MEDIA,4491,417,14.06.2024
2836,28,Socialmedia,5,2024-12-14,8,2,1920-154,SOCIAL MEDIA,1920,154,14.12.2024
2837,29,Blog,232,2023-03-05,15,2,2417-752,BLOG,2417,752,05.03.2023
2838,29,Blog,0,2025-12-16,20,6,674-20,BLOG,674,20,16.12.2025
2839,4,BLOG,0,2025-04-15,12,16,1107-30,BLOG,1107,30,15.04.2025
2840,37,socialmedia,14,2024-11-01,2,2,997-187,SOCIAL MEDIA,997,187,01.11.2024
2841,27,Blog,122,2024-03-17,11,13,3075-645,BLOG,3075,645,17.03.2024
2842,8,SOCIALMEDIA,223,2023-09-14,10,19,2193-615,SOCIAL MEDIA,2193,615,14.09.2023
2843,43,Video,22,2025-01-05,17,9,2444-145,VIDEO,2444,145,05.01.2025
2844,23,Newsletter,237,2023-07-07,15,15,8153-2307,NEWSLETTER,8153,2307,07.07.2023
2845,31,socialmedia,680,2023-02-18,7,5,8015-3408,SOCIAL MEDIA,8015,3408,18.02.2023
2846,11,Newsletter,10,2025-02-08,2,9,1114-143,NEWSLETTER,1114,143,08.02.2025
2847,27,socialmedia,46,2024-01-22,13,5,910-216,SOCIAL MEDIA,910,216,22.01.2024
2848,44,Socialmedia,146,2024-03-02,1,15,5920-1216,SOCIAL MEDIA,5920,1216,02.03.2024
2849,1,BLOG,279,2023-11-19,18,8,4045-920,BLOG,4045,920,19.11.2023
2850,45,video,0,2025-08-03,10,6,345-7,VIDEO,345,7,03.08.2025
2851,9,Socialmedia,0,2025-11-26,5,11,259-3,SOCIAL MEDIA,259,3,26.11.2025
2852,38,Video,1,2025-06-23,4,11,1699-35,VIDEO,1699,35,23.06.2025
2853,43,socialmedia,18,2024-09-25,18,16,3041-360,SOCIAL MEDIA,3041,360,25.09.2024
2854,13,Newsletter,0,2025-11-01,11,1,569-27,NEWSLETTER,569,27,01.11.2025
2855,24,Socialmedia,299,2023-05-30,17,3,6273-1825,SOCIAL MEDIA,6273,1825,30.05.2023
2856,23,BLOG,61,2024-08-04,2,12,1851-319,BLOG,1851,319,04.08.2024
2857,38,VIDEO,6,2025-04-30,15,19,1391-127,VIDEO,1391,127,30.04.2025
2858,33,Video,152,2024-07-09,2,9,3565-677,VIDEO,3565,677,09.07.2024
2859,30,SOCIALMEDIA,3,2025-04-14,2,16,2370-128,SOCIAL MEDIA,2370,128,14.04.2025
2860,10,Newsletter,272,2024-01-17,1,9,3260-1030,NEWSLETTER,3260,1030,17.01.2024
2861,13,SOCIALMEDIA,158,2024-09-26,8,15,3896-798,SOCIAL MEDIA,3896,798,26.09.2024
2862,1,BLOG,519,2023-11-27,2,5,6244-1844,BLOG,6244,1844,27.11.2023
2863,44,Video,106,2023-11-17,14,19,1274-346,VIDEO,1274,346,17.11.2023
2864,7,video,30,2023-08-31,12,14,863-161,VIDEO,863,161,31.08.2023
2865,33,Blog,0,2025-09-25,13,10,593-18,BLOG,593,18,25.09.2025
2866,20,blog,190,2024-02-08,9,13,5510-1357,BLOG,5510,1357,08.02.2024
2867,23,blog,26,2024-09-07,17,16,1686-219,BLOG,1686,219,07.09.2024
2868,29,Video,372,2023-04-16,14,11,2156-867,VIDEO,2156,867,16.04.2023
2869,12,Socialmedia,2,2025-04-29,16,7,1009-54,SOCIAL MEDIA,1009,54,29.04.2025
2870,8,Blog,1,2025-08-25,13,10,775-39,BLOG,775,39,25.08.2025
2871,4,Video,129,2023-05-23,17,13,2431-485,VIDEO,2431,485,23.05.2023
2872,14,newsletter,15,2024-08-02,10,3,1009-77,NEWSLETTER,1009,77,02.08.2024
2873,45,Newsletter,44,2025-01-26,12,18,2538-390,NEWSLETTER,2538,390,26.01.2025
2874,29,Video,101,2023-10-09,20,5,5823-858,VIDEO,5823,858,09.10.2023
2875,26,video,8,2025-05-30,18,20,1717-92,VIDEO,1717,92,30.05.2025
2876,36,socialmedia,0,2025-06-25,20,7,815-19,SOCIAL MEDIA,815,19,25.06.2025
2877,43,Video,419,2023-09-22,9,3,6960-1667,VIDEO,6960,1667,22.09.2023
2878,19,Blog,32,2023-08-25,6,16,1457-232,BLOG,1457,232,25.08.2023
2879,42,Newsletter,376,2023-08-08,3,5,5921-1586,NEWSLETTER,5921,1586,08.08.2023
2880,17,newsletter,2,2025-07-02,18,15,1189-34,NEWSLETTER,1189,34,02.07.2025
2881,5,Video,8,2024-07-10,6,7,625-118,VIDEO,625,118,10.07.2024
2882,8,socialmedia,126,2024-04-22,1,12,5305-495,SOCIAL MEDIA,5305,495,22.04.2024
2883,31,VIDEO,393,2023-06-10,20,8,5326-2157,VIDEO,5326,2157,10.06.2023
2884,33,socialmedia,2,2025-06-26,9,10,1426-38,SOCIAL MEDIA,1426,38,26.06.2025
2885,27,VIDEO,0,2025-08-13,8,19,412-5,VIDEO,412,5,13.08.2025
2886,33,newsletter,78,2023-06-29,5,16,4881-553,NEWSLETTER,4881,553,29.06.2023
2887,47,Newsletter,160,2024-02-09,9,1,2807-694,NEWSLETTER,2807,694,09.02.2024
2888,17,Video,333,2023-02-26,1,17,5458-2431,VIDEO,5458,2431,26.02.2023
2889,33,SOCIALMEDIA,0,2025-09-24,9,2,548-9,SOCIAL MEDIA,548,9,24.09.2025
2890,13,BLOG,13,2024-08-12,2,16,1381-83,BLOG,1381,83,12.08.2024
2891,19,Newsletter,68,2023-12-17,2,2,5133-857,NEWSLETTER,5133,857,17.12.2023
2892,27,Newsletter,12,2025-01-17,17,8,2584-134,NEWSLETTER,2584,134,17.01.2025
2893,19,Blog,1293,2023-01-07,8,3,7643-3344,BLOG,7643,3344,07.01.2023
2894,30,Socialmedia,1178,2023-01-30,13,5,9692-2499,SOCIAL MEDIA,9692,2499,30.01.2023
2895,31,Video,130,2023-10-12,9,3,5667-1217,VIDEO,5667,1217,12.10.2023
2896,30,Newsletter,41,2024-09-05,5,19,2248-329,NEWSLETTER,2248,329,05.09.2024
2897,23,VIDEO,10,2023-12-03,8,19,580-46,VIDEO,580,46,03.12.2023
2898,33,BLOG,0,2025-10-11,17,9,791-9,BLOG,791,9,11.10.2025
2899,8,Socialmedia,167,2023-11-22,2,5,5316-1296,SOCIAL MEDIA,5316,1296,22.11.2023
2900,9,Socialmedia,2,2025-05-12,18,17,1622-91,SOCIAL MEDIA,1622,91,12.05.2025
2901,26,socialmedia,110,2023-02-11,12,13,4704-1076,SOCIAL MEDIA,4704,1076,11.02.2023
2902,21,blog,94,2024-07-03,15,7,2988-688,BLOG,2988,688,03.07.2024
2903,46,Socialmedia,22,2023-07-31,3,10,2124-268,SOCIAL MEDIA,2124,268,31.07.2023
2904,32,socialmedia,348,2023-08-14,12,8,3532-1204,SOCIAL MEDIA,3532,1204,14.08.2023
2905,5,socialmedia,14,2025-04-07,10,3,2123-204,SOCIAL MEDIA,2123,204,07.04.2025
2906,45,video,47,2023-11-03,3,4,1422-268,VIDEO,1422,268,03.11.2023
2907,27,VIDEO,0,2025-06-27,8,13,973-28,VIDEO,973,28,27.06.2025
2908,6,socialmedia,2,2025-06-19,8,19,1243-75,SOCIAL MEDIA,1243,75,19.06.2025
2909,36,newsletter,1,2025-05-05,8,16,949-35,NEWSLETTER,949,35,05.05.2025
2910,37,Newsletter,14,2025-01-04,9,1,1257-172,NEWSLETTER,1257,172,04.01.2025
2911,36,Video,2,2025-06-25,18,6,1169-97,VIDEO,1169,97,25.06.2025
2912,14,VIDEO,182,2023-11-12,8,15,3181-549,VIDEO,3181,549,12.11.2023
2913,32,newsletter,6,2024-08-15,2,19,260-55,NEWSLETTER,260,55,15.08.2024
2914,48,Blog,1,2025-07-03,1,14,963-54,BLOG,963,54,03.07.2025
2915,4,VIDEO,2,2025-03-27,10,11,1121-70,VIDEO,1121,70,27.03.2025
2916,33,video,42,2023-11-19,14,3,2798-220,VIDEO,2798,220,19.11.2023
2917,32,video,0,2025-11-18,20,11,198-2,VIDEO,198,2,18.11.2025
2918,12,SOCIALMEDIA,0,2025-05-03,8,20,163-3,SOCIAL MEDIA,163,3,03.05.2025
2919,45,Blog,796,2023-01-28,9,10,5305-1982,BLOG,5305,1982,28.01.2023
2920,44,SOCIALMEDIA,903,2023-02-25,2,14,6110-2113,SOCIAL MEDIA,6110,2113,25.02.2023
2921,3,Socialmedia,0,2025-11-24,10,2,488-15,SOCIAL MEDIA,488,15,24.11.2025
2922,46,NEWSLETTER,216,2024-02-25,18,16,5735-749,NEWSLETTER,5735,749,25.02.2024
2923,49,NEWSLETTER,89,2024-01-23,10,15,4169-1162,NEWSLETTER,4169,1162,23.01.2024
2924,26,Video,2,2024-12-30,13,14,153-21,VIDEO,153,21,30.12.2024
2925,37,newsletter,76,2024-03-30,20,8,2527-277,NEWSLETTER,2527,277,30.03.2024
2926,4,NEWSLETTER,210,2023-03-06,3,20,3072-689,NEWSLETTER,3072,689,06.03.2023
2927,33,socialmedia,37,2024-12-11,13,5,1772-292,SOCIAL MEDIA,1772,292,11.12.2024
2928,33,BLOG,5,2025-03-16,3,20,1863-95,BLOG,1863,95,16.03.2025
2929,23,socialmedia,0,2024-09-05,6,18,151-10,SOCIAL MEDIA,151,10,05.09.2024
2930,17,NEWSLETTER,50,2024-02-02,19,6,5213-486,NEWSLETTER,5213,486,02.02.2024
2931,40,VIDEO,90,2024-02-28,9,9,3188-583,VIDEO,3188,583,28.02.2024
2932,28,blog,64,2023-03-30,8,3,948-243,BLOG,948,243,30.03.2023
2933,41,SOCIALMEDIA,2,2025-07-25,4,10,698-45,SOCIAL MEDIA,698,45,25.07.2025
2934,45,NEWSLETTER,1,2025-09-21,3,19,817-36,NEWSLETTER,817,36,21.09.2025
2935,15,NEWSLETTER,43,2023-12-18,20,11,2227-240,NEWSLETTER,2227,240,18.12.2023
2936,35,Video,0,2025-11-10,4,8,694-15,VIDEO,694,15,10.11.2025
2937,35,newsletter,0,2025-02-01,19,10,202-8,NEWSLETTER,202,8,01.02.2025
2938,38,blog,4,2025-03-11,16,16,2024-79,BLOG,2024,79,11.03.2025
2939,18,VIDEO,35,2024-02-12,10,16,3117-512,VIDEO,3117,512,12.02.2024
2940,7,Video,0,2025-07-05,14,12,120-6,VIDEO,120,6,05.07.2025
2941,20,SOCIALMEDIA,14,2024-09-05,16,4,3643-200,SOCIAL MEDIA,3643,200,05.09.2024
2942,1,newsletter,162,2024-04-02,8,7,3936-801,NEWSLETTER,3936,801,02.04.2024
2943,17,newsletter,2,2024-06-09,17,12,428-29,NEWSLETTER,428,29,09.06.2024
2944,30,Video,1054,2023-01-09,8,10,5853-2672,VIDEO,5853,2672,09.01.2023
2945,33,socialmedia,113,2024-07-28,11,6,2208-500,SOCIAL MEDIA,2208,500,28.07.2024
2946,17,Blog,5,2025-07-13,20,16,1522-101,BLOG,1522,101,13.07.2025
2947,20,newsletter,498,2023-10-01,6,16,4327-1550,NEWSLETTER,4327,1550,01.10.2023
2948,17,video,110,2024-03-24,14,2,1495-390,VIDEO,1495,390,24.03.2024
2949,1,Socialmedia,7,2024-03-18,14,3,381-36,SOCIAL MEDIA,381,36,18.03.2024
2950,21,video,0,2025-11-19,20,6,75-2,VIDEO,75,2,19.11.2025
2951,2,Socialmedia,33,2024-08-27,15,11,3267-179,SOCIAL MEDIA,3267,179,27.08.2024
2952,49,video,30,2023-07-05,16,8,548-99,VIDEO,548,99,05.07.2023
2953,23,Newsletter,0,2025-09-02,13,19,383-13,NEWSLETTER,383,13,02.09.2025
2954,47,BLOG,55,2024-09-10,13,12,1996-284,BLOG,1996,284,10.09.2024
2955,27,Newsletter,128,2023-08-18,18,1,2781-434,NEWSLETTER,2781,434,18.08.2023
