JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
438,73,10,2024-11-10,HOMEPAGE,Click,45.0
395,73,10,2025-08-19,HOMEPAGE,View,59.0
734,73,12,2023-01-28,HOMEPAGE,View,175.0
1442,73,12,2023-07-15,CHECKOUT,Drop-off,93.0
3220,73,12,2025-03-02,HOMEPAGE,Click,69.0
2865,73,12,2025-04-02,HOMEPAGE,View,38.0
3072,73,13,2023-01-18,CHECKOUT,Drop-off,264.5
1504,73,13,2024-01-08,PRODUCTPAGE,Click,235.0
3647,73,13,2025-03-31,PRODUCTPAGE,Click,112.0
1883,73,13,2025-12-29,HOMEPAGE,View,292.0
1142,73,14,2023-05-29,HOMEPAGE,View,96.0
583,73,15,2023-10-24,HOMEPAGE,View,96.0
3064,73,15,2024-10-05,CHECKOUT,Drop-off,123.5
2259,73,15,2025-12-24,PRODUCTPAGE,View,133.0
1069,73,16,2024-06-26,CHECKOUT,Purchase,56.0
735,73,17,2024-08-17,HOMEPAGE,View,254.0
310,73,18,2023-11-04,PRODUCTPAGE,Click,216.0
2807,73,19,2023-05-10,PRODUCTPAGE,View,215.0
587,73,20,2025-01-19,HOMEPAGE,Click,210.0
1679,74,1,2023-07-04,PRODUCTPAGE,View,288.0
2254,74,1,2025-08-28,HOMEPAGE,Click,151.0
1388,74,2,2023-02-10,PRODUCTPAGE,View,233.0
1798,74,2,2024-08-18,HOMEPAGE,View,133.0
1480,74,2,2025-05-08,HOMEPAGE,View,50.0
2230,74,3,2023-01-11,CHECKOUT,Purchase,219.0
606,74,3,2023-04-26,PRODUCTPAGE,View,108.0
608,74,3,2024-12-10,PRODUCTPAGE,View,201.0
3264,74,4,2023-10-24,CHECKOUT,Purchase,79.0
3657,74,4,2023-12-08,CHECKOUT,Drop-off,246.0
297,74,4,2024-03-04,HOMEPAGE,Click,163.0
655,74,5,2024-02-11,PRODUCTPAGE,Click,194.0
2942,74,7,2023-03-19,CHECKOUT,Purchase,296.0
390,74,7,2023-07-16,CHECKOUT,Drop-off,164.4
3288,74,7,2024-07-07,PRODUCTPAGE,Click,201.0
1299,74,9,2023-06-04,HOMEPAGE,Click,240.0
2395,74,9,2023-10-11,PRODUCTPAGE,Click,245.0
2898,74,9,2023-12-09,HOMEPAGE,Click,212.0
3157,74,10,2025-10-16,CHECKOUT,Drop-off,145.25
336,74,11,2025-03-08,HOMEPAGE,Click,237.0
3310,74,12,2023-08-31,HOMEPAGE,Click,60.0
1855,74,12,2024-11-04,HOMEPAGE,View,42.0
3904,74,13,2023-03-18,PRODUCTPAGE,Click,27.0
442,74,13,2023-10-25,HOMEPAGE,View,164.0
1808,74,13,2024-01-24,PRODUCTPAGE,View,277.0
391,74,13,2025-04-20,CHECKOUT,Drop-off,184.0
3054,74,14,2023-10-25,HOMEPAGE,View,159.0
2736,74,14,2023-12-17,PRODUCTPAGE,View,26.0
3215,74,14,2025-10-16,PRODUCTPAGE,View,21.0
1555,74,15,2023-10-10,HOMEPAGE,View,131.0
1453,74,15,2024-05-28,HOMEPAGE,View,182.0
3722,74,15,2025-02-22,CHECKOUT,Purchase,132.0
1865,74,15,2025-08-24,PRODUCTPAGE,Click,190.0
3558,74,16,2024-08-30,PRODUCTPAGE,View,298.0
1996,74,17,2023-02-03,CHECKOUT,Drop-off,128.2
411,74,19,2023-02-08,HOMEPAGE,Click,231.0
305,74,20,2025-09-04,PRODUCTPAGE,View,41.0
3685,74,20,2025-12-26,CHECKOUT,Purchase,71.0
1842,75,1,2024-12-06,PRODUCTPAGE,View,127.0
1791,75,2,2025-04-23,PRODUCTPAGE,View,148.0
2837,75,3,2023-06-13,PRODUCTPAGE,View,195.0
775,75,4,2023-07-10,PRODUCTPAGE,View,224.0
612,75,4,2025-05-26,PRODUCTPAGE,View,106.0
698,75,5,2025-01-19,PRODUCTPAGE,View,287.0
3543,75,6,2024-05-30,CHECKOUT,Drop-off,166.33333333333334
1793,75,6,2025-10-29,PRODUCTPAGE,View,52.0
584,75,7,2023-03-19,HOMEPAGE,View,167.0
2311,75,8,2023-09-11,CHECKOUT,Purchase,34.0
3311,75,8,2024-06-19,HOMEPAGE,View,134.0
2552,75,8,2025-11-15,HOMEPAGE,Click,197.0
626,75,10,2023-09-16,CHECKOUT,Drop-off,180.66666666666666
79,75,10,2023-11-13,HOMEPAGE,View,244.0
2195,75,10,2025-01-24,PRODUCTPAGE,View,258.0
2692,75,10,2025-02-26,PRODUCTPAGE,Click,65.0
201,75,10,2025-04-25,CHECKOUT,Drop-off,90.5
1033,75,11,2024-08-14,PRODUCTPAGE,Click,234.0
314,75,11,2024-12-29,HOMEPAGE,View,297.0
1942,75,12,2023-04-27,HOMEPAGE,Click,225.0
25,75,12,2023-11-23,PRODUCTPAGE,View,239.0
3335,75,12,2024-05-03,HOMEPAGE,Click,107.0
2414,75,12,2024-09-03,HOMEPAGE,Click,159.0
1352,75,13,2023-01-29,PRODUCTPAGE,View,55.0
2897,75,13,2023-02-14,HOMEPAGE,View,242.0
1647,75,13,2024-03-13,CHECKOUT,Drop-off,81.5
2915,75,15,2023-01-24,CHECKOUT,Drop-off,
2993,75,16,2023-01-22,PRODUCTPAGE,View,186.0
3535,75,16,2023-11-24,HOMEPAGE,Click,150.0
70,75,17,2023-07-07,HOMEPAGE,View,297.0
1586,75,17,2025-11-16,HOMEPAGE,Click,58.0
2041,75,18,2025-09-08,PRODUCTPAGE,Click,34.0
3668,75,19,2024-02-14,HOMEPAGE,View,18.0
1638,75,20,2024-04-11,CHECKOUT,Drop-off,172.25
1624,75,20,2025-11-12,CHECKOUT,Drop-off,184.4
1640,76,1,2023-11-01,PRODUCTPAGE,View,194.0
645,76,2,2023-06-19,CHECKOUT,Purchase,108.0
473,76,2,2025-03-21,PRODUCTPAGE,Click,168.0
1955,76,2,2025-10-12,HOMEPAGE,View,262.0
242,76,3,2023-01-31,HOMEPAGE,View,23.0
2651,76,3,2023-07-19,PRODUCTPAGE,Click,191.0
774,76,3,2024-09-23,CHECKOUT,Drop-off,
1683,76,4,2024-10-04,HOMEPAGE,Click,195.0
885,76,4,2025-08-04,CHECKOUT,Drop-off,203.0
976,76,5,2023-07-05,HOMEPAGE,View,187.0
2980,76,5,2024-03-09,HOMEPAGE,Click,191.0
579,76,6,2024-02-18,HOMEPAGE,View,55.0
2658,76,6,2024-11-19,HOMEPAGE,View,87.0
783,76,6,2025-02-08,HOMEPAGE,View,22.0
983,76,7,2024-08-21,PRODUCTPAGE,Click,154.0
1576,76,7,2024-12-05,CHECKOUT,Purchase,23.0
3429,76,7,2025-12-21,CHECKOUT,Drop-off,85.0
530,76,8,2023-03-06,HOMEPAGE,View,159.0
1498,76,8,2024-06-20,PRODUCTPAGE,View,201.0
3760,76,8,2025-01-11,PRODUCTPAGE,View,164.0
2697,76,9,2025-04-21,HOMEPAGE,Click,191.0
1905,76,10,2024-07-06,PRODUCTPAGE,View,171.0
1684,76,10,2024-09-22,PRODUCTPAGE,Click,258.0
3421,76,11,2023-05-12,CHECKOUT,Drop-off,173.66666666666666
1531,76,12,2025-08-29,PRODUCTPAGE,View,144.0
2480,76,13,2023-12-20,CHECKOUT,Purchase,139.0
2803,76,13,2024-04-24,PRODUCTPAGE,View,136.0
2557,76,13,2024-06-14,HOMEPAGE,View,136.0
3888,76,14,2023-11-27,CHECKOUT,Drop-off,173.83333333333334
3772,76,14,2024-03-24,HOMEPAGE,Click,226.0
2602,76,14,2025-09-22,PRODUCTPAGE,View,294.0
3169,76,15,2025-04-06,HOMEPAGE,Click,237.0
2385,76,15,2025-09-20,CHECKOUT,Purchase,254.0
372,76,16,2023-01-15,HOMEPAGE,View,231.0
470,76,16,2024-01-23,HOMEPAGE,Click,28.0
347,76,16,2024-06-23,PRODUCTPAGE,Click,117.0
2722,76,17,2024-08-28,HOMEPAGE,View,222.0
2640,76,17,2025-04-03,CHECKOUT,Drop-off,175.0
444,76,18,2025-01-27,HOMEPAGE,Click,220.0
107,76,19,2023-03-15,PRODUCTPAGE,View,215.0
1274,76,19,2025-01-30,HOMEPAGE,View,130.0
2432,76,20,2024-03-29,HOMEPAGE,Click,160.0
1718,76,20,2024-11-25,PRODUCTPAGE,View,207.0
496,76,20,2024-12-08,HOMEPAGE,Click,66.0
2940,77,1,2023-08-06,HOMEPAGE,Click,201.0
344,77,1,2025-04-05,HOMEPAGE,View,14.0
1185,77,2,2023-02-04,HOMEPAGE,Click,193.0
136,77,2,2024-05-29,HOMEPAGE,View,129.0
3715,77,2,2024-11-06,PRODUCTPAGE,View,10.0
546,77,2,2025-03-21,HOMEPAGE,View,257.0
2747,77,2,2025-09-07,PRODUCTPAGE,View,197.0
2033,77,2,2025-09-19,HOMEPAGE,View,273.0
1084,77,3,2023-07-02,PRODUCTPAGE,Click,250.0
3366,77,3,2025-03-11,HOMEPAGE,View,147.0
1677,77,3,2025-06-28,PRODUCTPAGE,View,48.0
3123,77,4,2025-03-10,HOMEPAGE,View,104.0
3353,77,5,2024-07-18,HOMEPAGE,View,283.0
856,77,5,2024-12-09,HOMEPAGE,View,75.0
1188,77,6,2024-11-11,HOMEPAGE,View,156.0
24,77,6,2025-06-25,CHECKOUT,Drop-off,185.4
1788,77,7,2023-03-08,HOMEPAGE,Click,263.0
1650,77,7,2023-04-18,HOMEPAGE,Click,111.0
3446,77,7,2024-09-11,CHECKOUT,Drop-off,249.0
1024,77,8,2024-03-29,HOMEPAGE,View,55.0
2986,77,8,2024-10-27,PRODUCTPAGE,View,284.0
3589,77,8,2025-02-23,PRODUCTPAGE,View,172.0
2258,77,9,2023-08-01,HOMEPAGE,View,221.0
3449,77,9,2023-11-18,CHECKOUT,Drop-off,109.0
324,77,9,2025-03-06,PRODUCTPAGE,View,275.0
1775,77,10,2023-12-30,PRODUCTPAGE,Click,11.0
1449,77,11,2025-07-02,PRODUCTPAGE,View,178.0
2778,77,12,2023-12-04,PRODUCTPAGE,View,35.0
3061,77,13,2023-08-19,HOMEPAGE,View,211.0
1951,77,13,2024-06-06,PRODUCTPAGE,View,22.0
3560,77,13,2025-11-19,PRODUCTPAGE,View,278.0
2378,77,14,2024-08-22,CHECKOUT,Drop-off,113.0
550,77,14,2025-06-14,CHECKOUT,Drop-off,124.5
1067,77,15,2025-01-05,PRODUCTPAGE,View,122.0
2434,77,16,2023-05-31,HOMEPAGE,Click,152.0
1347,77,16,2023-09-27,HOMEPAGE,View,109.0
3845,77,16,2025-06-12,PRODUCTPAGE,Click,86.0
2956,77,18,2025-11-11,HOMEPAGE,View,263.0
491,77,19,2023-05-14,CHECKOUT,Drop-off,211.0
2952,77,19,2023-08-10,HOMEPAGE,View,110.0
2177,77,19,2025-01-06,PRODUCTPAGE,Click,183.0
989,77,19,2025-10-26,PRODUCTPAGE,Click,157.0
700,77,20,2023-09-21,CHECKOUT,Drop-off,110.0
2120,77,20,2024-05-11,CHECKOUT,Drop-off,154.25
865,78,1,2023-06-19,PRODUCTPAGE,View,65.0
744,78,1,2024-06-27,CHECKOUT,Drop-off,49.0
1001,78,2,2023-08-19,PRODUCTPAGE,Click,108.0
2090,78,2,2023-09-12,PRODUCTPAGE,View,46.0
2600,78,2,2025-02-08,CHECKOUT,Drop-off,178.66666666666666
3656,78,3,2025-02-15,CHECKOUT,Drop-off,142.0
1170,78,3,2025-07-07,PRODUCTPAGE,View,299.0
3001,78,3,2025-07-17,HOMEPAGE,View,66.0
1433,78,4,2024-01-06,PRODUCTPAGE,View,128.0
1195,78,4,2024-08-10,PRODUCTPAGE,View,201.0
1542,78,5,2023-08-20,PRODUCTPAGE,View,161.0
3180,78,5,2023-09-21,PRODUCTPAGE,View,106.0
3034,78,5,2024-08-15,HOMEPAGE,Click,277.0
2895,78,5,2025-05-01,HOMEPAGE,View,72.0
3545,78,6,2024-07-10,PRODUCTPAGE,Click,29.0
1613,78,7,2023-03-18,PRODUCTPAGE,Click,17.0
2578,78,7,2023-06-04,HOMEPAGE,Click,110.0
1211,78,7,2024-04-22,CHECKOUT,Purchase,25.0
278,78,8,2024-01-07,PRODUCTPAGE,View,125.0
3601,78,9,2023-11-14,CHECKOUT,Drop-off,199.66666666666666
3318,78,9,2024-07-13,HOMEPAGE,View,217.0
2405,78,11,2023-08-26,PRODUCTPAGE,View,287.0
3483,78,11,2024-06-23,PRODUCTPAGE,View,127.0
3161,78,11,2025-02-15,PRODUCTPAGE,View,184.0
1147,78,11,2025-07-28,HOMEPAGE,View,37.0
3303,78,12,2023-03-21,HOMEPAGE,Click,113.0
3327,78,12,2023-03-30,PRODUCTPAGE,View,283.0
1020,78,13,2023-09-30,PRODUCTPAGE,View,37.0
3018,78,13,2023-11-20,PRODUCTPAGE,View,23.0
3275,78,13,2023-11-21,HOMEPAGE,View,22.0
2478,78,15,2023-08-09,HOMEPAGE,Click,269.0
1253,78,17,2023-08-10,HOMEPAGE,Click,201.0
522,78,19,2023-06-15,HOMEPAGE,View,101.0
3564,78,19,2024-03-26,CHECKOUT,Drop-off,
3670,78,19,2024-10-14,HOMEPAGE,View,269.0
1834,78,20,2023-08-30,PRODUCTPAGE,View,236.0
26,78,20,2024-04-17,HOMEPAGE,View,129.0
827,78,20,2024-10-23,PRODUCTPAGE,View,68.0
230,78,20,2025-11-13,PRODUCTPAGE,View,176.0
1100,79,1,2023-02-10,CHECKOUT,Drop-off,213.33333333333334
2914,79,1,2025-03-28,HOMEPAGE,View,33.0
1571,79,2,2023-06-15,HOMEPAGE,View,75.0
2933,79,2,2025-06-21,CHECKOUT,Purchase,131.0
2829,79,2,2025-11-04,PRODUCTPAGE,View,76.0
2501,79,3,2023-08-14,PRODUCTPAGE,View,146.0
3151,79,3,2024-06-22,HOMEPAGE,Click,257.0
3594,79,4,2024-08-26,PRODUCTPAGE,View,21.0
3298,79,5,2023-07-04,PRODUCTPAGE,View,118.0
945,79,5,2024-12-07,PRODUCTPAGE,View,261.0
1071,79,5,2025-10-28,CHECKOUT,Drop-off,116.33333333333333
1094,79,6,2023-08-02,HOMEPAGE,View,23.0
407,79,6,2024-02-26,HOMEPAGE,Click,35.0
1362,79,6,2024-08-16,HOMEPAGE,Click,186.0
1515,79,7,2025-07-21,HOMEPAGE,View,214.0
3418,79,8,2024-04-16,PRODUCTPAGE,Click,111.0
803,79,9,2025-10-07,PRODUCTPAGE,View,292.0
455,79,10,2025-04-13,PRODUCTPAGE,View,126.0
1112,79,11,2023-04-11,PRODUCTPAGE,View,70.0
944,79,11,2023-05-30,PRODUCTPAGE,View,79.0
3144,79,11,2024-03-08,CHECKOUT,Purchase,108.0
2715,79,11,2024-08-30,PRODUCTPAGE,Click,206.0
341,79,11,2025-02-12,HOMEPAGE,View,16.0
1265,79,12,2023-09-19,HOMEPAGE,View,147.0
2691,79,13,2024-02-19,PRODUCTPAGE,Click,207.0
3226,79,15,2023-04-27,CHECKOUT,Drop-off,157.0
1447,79,15,2024-05-26,HOMEPAGE,View,201.0
834,79,15,2024-10-19,PRODUCTPAGE,View,12.0
84,79,15,2025-03-09,CHECKOUT,Purchase,48.0
2304,79,16,2024-05-27,PRODUCTPAGE,View,13.0
954,79,17,2024-05-15,HOMEPAGE,Click,16.0
3373,79,17,2025-04-05,CHECKOUT,Drop-off,83.0
2806,79,18,2024-06-28,PRODUCTPAGE,View,188.0
2368,79,18,2025-09-14,HOMEPAGE,View,140.0
113,79,18,2025-12-15,CHECKOUT,Drop-off,271.5
929,79,19,2023-03-01,HOMEPAGE,View,218.0
2582,79,19,2023-12-13,PRODUCTPAGE,View,216.0
326,79,19,2024-11-30,HOMEPAGE,View,69.0
151,79,20,2023-11-04,CHECKOUT,Purchase,298.0
673,80,1,2023-04-02,HOMEPAGE,View,169.0
1104,80,2,2024-06-02,HOMEPAGE,View,143.0
818,80,3,2023-04-24,HOMEPAGE,View,206.0
2373,80,4,2023-07-21,HOMEPAGE,View,93.0
7,80,4,2023-08-25,HOMEPAGE,View,298.0
476,80,4,2024-08-22,HOMEPAGE,Click,41.0
176,80,6,2023-05-12,CHECKOUT,Drop-off,173.66666666666666
3490,80,6,2025-10-04,CHECKOUT,Drop-off,215.0
2746,80,7,2023-02-27,CHECKOUT,Purchase,144.0
723,80,7,2024-05-09,HOMEPAGE,View,258.0
478,80,7,2025-08-27,PRODUCTPAGE,Click,225.0
3185,80,8,2023-10-09,PRODUCTPAGE,Click,291.0
3120,80,8,2023-11-09,HOMEPAGE,View,122.0
2338,80,8,2025-06-21,HOMEPAGE,View,205.0
2740,80,9,2023-05-15,HOMEPAGE,Click,140.0
1088,80,9,2023-06-12,CHECKOUT,Drop-off,150.4
303,80,9,2024-05-24,HOMEPAGE,View,212.0
363,80,10,2023-04-07,PRODUCTPAGE,View,123.0
2326,80,10,2025-06-03,PRODUCTPAGE,View,113.0
308,80,12,2025-03-12,HOMEPAGE,Click,178.0
3225,80,13,2023-08-06,PRODUCTPAGE,View,138.0
2780,80,14,2024-10-25,HOMEPAGE,Click,158.0
3391,80,15,2024-11-22,CHECKOUT,Drop-off,101.0
3099,80,15,2024-12-07,PRODUCTPAGE,View,167.0
2880,80,16,2023-02-04,PRODUCTPAGE,View,278.0
1456,80,16,2024-10-16,HOMEPAGE,View,257.0
599,80,16,2025-11-12,HOMEPAGE,View,229.0
3262,80,17,2023-03-02,HOMEPAGE,Click,295.0
1592,80,17,2023-06-08,PRODUCTPAGE,View,148.0
2785,80,18,2024-08-29,CHECKOUT,Drop-off,180.5
3348,80,19,2024-11-02,HOMEPAGE,View,290.0
2809,80,20,2024-09-11,HOMEPAGE,View,249.0
3630,80,20,2024-12-27,PRODUCTPAGE,View,71.0
2102,81,1,2024-05-30,HOMEPAGE,View,281.0
2967,81,2,2023-04-20,PRODUCTPAGE,View,120.0
1153,81,2,2024-01-03,PRODUCTPAGE,View,171.0
232,81,2,2025-06-28,CHECKOUT,Drop-off,84.5
2204,81,3,2023-01-18,PRODUCTPAGE,Click,234.0
1815,81,3,2023-03-22,PRODUCTPAGE,View,58.0
2759,81,3,2024-08-23,HOMEPAGE,View,288.0
3404,81,3,2024-09-29,CHECKOUT,Drop-off,295.0
943,81,4,2024-03-19,CHECKOUT,Drop-off,56.0
869,81,6,2023-11-13,PRODUCTPAGE,Click,87.0
3243,81,6,2024-10-16,PRODUCTPAGE,View,88.0
3093,81,6,2024-12-04,HOMEPAGE,View,258.0
3396,81,9,2023-01-02,PRODUCTPAGE,Click,93.0
790,81,9,2023-12-03,HOMEPAGE,Click,187.0
2278,81,9,2024-06-22,HOMEPAGE,Click,270.0
1895,81,10,2023-09-16,CHECKOUT,Drop-off,180.66666666666666
1922,81,10,2023-12-27,PRODUCTPAGE,Click,93.0
3602,81,10,2024-01-05,CHECKOUT,Drop-off,
3727,81,10,2024-09-07,PRODUCTPAGE,View,62.0
1627,81,10,2025-10-27,PRODUCTPAGE,View,223.0
1219,81,12,2023-10-13,PRODUCTPAGE,View,272.0
1854,81,12,2024-12-27,PRODUCTPAGE,View,82.0
2927,81,12,2024-12-28,HOMEPAGE,Click,289.0
1934,81,13,2023-06-27,HOMEPAGE,Click,158.0
74,81,13,2024-09-26,HOMEPAGE,Click,291.0
250,81,13,2025-10-12,PRODUCTPAGE,View,209.0
3699,81,14,2023-06-18,HOMEPAGE,View,156.0
2019,81,15,2024-02-02,HOMEPAGE,View,87.0
681,81,16,2023-01-15,HOMEPAGE,Click,290.0
1887,81,16,2025-06-11,HOMEPAGE,Click,77.0
2684,81,16,2025-07-22,HOMEPAGE,View,215.0
2424,81,17,2023-11-16,PRODUCTPAGE,View,76.0
777,81,17,2024-06-08,HOMEPAGE,View,210.0
31,81,19,2023-04-04,HOMEPAGE,View,130.0
545,81,19,2024-02-24,HOMEPAGE,View,248.0
2611,81,19,2024-03-02,HOMEPAGE,View,95.0
1360,81,19,2025-06-17,HOMEPAGE,View,213.0
3742,81,20,2024-06-26,PRODUCTPAGE,View,197.0
1936,81,20,2025-02-21,HOMEPAGE,View,248.0
1651,82,1,2023-01-05,HOMEPAGE,Click,95.0
1419,82,1,2023-04-28,HOMEPAGE,Click,140.0
1444,82,1,2023-10-06,PRODUCTPAGE,View,49.0
155,82,2,2023-05-12,HOMEPAGE,View,195.0
2443,82,2,2023-09-21,HOMEPAGE,View,125.0
1351,82,2,2023-12-26,PRODUCTPAGE,View,203.0
3711,82,2,2025-09-12,HOMEPAGE,View,175.0
2382,82,3,2023-02-26,PRODUCTPAGE,View,131.0
192,82,3,2023-03-31,CHECKOUT,Purchase,118.0
2360,82,4,2023-09-26,PRODUCTPAGE,View,204.0
1382,82,4,2025-01-19,CHECKOUT,Drop-off,178.75
3074,82,4,2025-05-04,PRODUCTPAGE,View,214.0
2487,82,5,2023-04-26,CHECKOUT,Purchase,294.0
2357,82,5,2025-02-19,PRODUCTPAGE,View,236.0
3056,82,5,2025-07-31,HOMEPAGE,Click,162.0
1035,82,6,2024-08-19,HOMEPAGE,Click,124.0
1380,82,6,2025-02-13,HOMEPAGE,View,38.0
1214,82,6,2025-10-06,PRODUCTPAGE,View,173.0
990,82,8,2024-03-03,HOMEPAGE,View,120.0
2461,82,9,2024-03-22,PRODUCTPAGE,View,74.0
243,82,9,2024-04-20,HOMEPAGE,Click,255.0
1757,82,9,2024-08-17,PRODUCTPAGE,View,210.0
362,82,10,2023-05-29,HOMEPAGE,View,300.0
838,82,13,2023-01-05,PRODUCTPAGE,Click,267.0
2748,82,13,2025-10-09,PRODUCTPAGE,View,175.0
3296,82,14,2023-11-16,CHECKOUT,Drop-off,157.0
1032,82,14,2024-05-28,HOMEPAGE,Click,244.0
2144,82,14,2024-10-15,HOMEPAGE,View,281.0
2549,82,14,2024-11-25,HOMEPAGE,Click,215.0
3767,82,15,2023-03-30,PRODUCTPAGE,Click,39.0
1700,82,16,2023-03-17,PRODUCTPAGE,View,11.0
844,82,16,2023-08-09,PRODUCTPAGE,View,162.0
217,82,16,2023-08-26,HOMEPAGE,View,118.0
2581,82,16,2025-07-26,HOMEPAGE,View,194.0
1777,82,16,2025-10-12,PRODUCTPAGE,View,176.0
175,82,16,2025-10-17,CHECKOUT,Purchase,291.0
3197,82,17,2023-03-09,PRODUCTPAGE,View,233.0
1556,82,17,2023-06-25,HOMEPAGE,View,132.0
3738,82,17,2024-08-22,HOMEPAGE,View,71.0
1305,82,18,2024-04-02,PRODUCTPAGE,View,119.0
2098,82,19,2023-11-13,CHECKOUT,Drop-off,149.0
710,82,19,2024-07-28,HOMEPAGE,View,252.0
2649,82,19,2024-08-11,HOMEPAGE,Click,177.0
69,82,19,2025-02-21,PRODUCTPAGE,Click,158.0
1588,82,20,2023-07-11,PRODUCTPAGE,View,143.0
2983,82,20,2023-12-27,HOMEPAGE,Click,209.0
2826,83,1,2023-07-24,HOMEPAGE,View,150.0
3541,83,1,2024-06-28,HOMEPAGE,Click,267.0
2957,83,2,2025-04-03,HOMEPAGE,View,214.0
86,83,3,2023-09-06,HOMEPAGE,View,79.0
3868,83,3,2023-09-07,HOMEPAGE,View,88.0
2147,83,3,2024-06-12,CHECKOUT,Drop-off,227.0
3372,83,4,2024-09-18,HOMEPAGE,View,67.0
941,83,5,2023-04-16,HOMEPAGE,View,125.0
13,83,5,2024-06-20,HOMEPAGE,View,223.0
2468,83,7,2024-03-30,CHECKOUT,Drop-off,139.0
3757,83,8,2023-07-03,CHECKOUT,Drop-off,143.85714285714286
1242,83,8,2023-07-06,CHECKOUT,Purchase,74.0
677,83,8,2025-12-23,HOMEPAGE,Click,262.0
1040,83,9,2023-05-15,CHECKOUT,Drop-off,170.8
2262,83,9,2025-09-08,CHECKOUT,Purchase,117.0
2351,83,9,2025-12-21,HOMEPAGE,View,85.0
1659,83,10,2024-06-10,HOMEPAGE,Click,101.0
694,83,10,2025-10-03,PRODUCTPAGE,View,138.0
3361,83,10,2025-12-09,PRODUCTPAGE,View,271.0
2106,83,11,2023-02-14,CHECKOUT,Drop-off,168.5
1797,83,11,2023-06-12,CHECKOUT,Purchase,209.0
2675,83,12,2023-11-24,CHECKOUT,Purchase,136.0
160,83,12,2025-12-20,CHECKOUT,Purchase,240.0
3454,83,13,2023-08-08,CHECKOUT,Drop-off,151.33333333333334
2517,83,13,2025-10-15,PRODUCTPAGE,View,157.0
3677,83,14,2025-03-23,HOMEPAGE,Click,111.0
3100,83,14,2025-04-02,HOMEPAGE,View,112.0
529,83,14,2025-09-20,PRODUCTPAGE,View,173.0
3015,83,15,2025-02-28,HOMEPAGE,View,64.0
733,83,16,2023-09-28,PRODUCTPAGE,View,262.0
2363,83,16,2023-12-11,PRODUCTPAGE,View,172.0
2268,83,16,2023-12-24,HOMEPAGE,Click,284.0
848,83,16,2024-01-03,CHECKOUT,Drop-off,194.5
2415,83,16,2024-08-12,PRODUCTPAGE,Click,193.0
2860,83,16,2025-02-03,HOMEPAGE,Click,138.0
776,83,16,2025-07-21,CHECKOUT,Drop-off,124.75
3836,83,17,2024-02-18,HOMEPAGE,View,241.0
2920,83,17,2025-08-15,HOMEPAGE,View,281.0
1256,83,18,2024-01-27,HOMEPAGE,Click,120.0
200,83,18,2024-02-24,PRODUCTPAGE,View,78.0
2239,83,18,2025-03-30,HOMEPAGE,Click,134.0
2007,83,19,2023-07-01,CHECKOUT,Purchase,127.0
1166,83,19,2024-02-20,CHECKOUT,Purchase,69.0
1973,83,20,2023-08-20,PRODUCTPAGE,Click,151.0
3146,83,20,2023-09-29,HOMEPAGE,Click,37.0
3607,83,20,2023-11-20,HOMEPAGE,View,213.0
3859,83,20,2025-06-08,CHECKOUT,Drop-off,164.0
2241,84,1,2024-01-12,PRODUCTPAGE,Click,15.0
1264,84,1,2024-02-09,HOMEPAGE,Click,191.0
3813,84,1,2025-02-10,HOMEPAGE,View,289.0
3341,84,1,2025-04-15,CHECKOUT,Drop-off,130.0
2023,84,2,2025-02-20,HOMEPAGE,View,238.0
656,84,2,2025-10-31,PRODUCTPAGE,Drop-off,80.0
301,84,3,2023-01-15,PRODUCTPAGE,View,148.0
2222,84,3,2023-05-19,HOMEPAGE,Click,222.0
828,84,3,2025-04-09,CHECKOUT,Drop-off,166.66666666666666
2724,84,3,2025-08-25,CHECKOUT,Drop-off,266.0
1822,84,4,2023-05-12,PRODUCTPAGE,View,233.0
2655,84,4,2023-10-09,HOMEPAGE,View,146.0
3159,84,4,2023-11-08,HOMEPAGE,View,34.0
1121,84,4,2025-07-16,HOMEPAGE,View,22.0
1722,84,5,2023-10-11,CHECKOUT,Drop-off,245.0
3559,84,5,2025-02-01,PRODUCTPAGE,View,21.0
3168,84,5,2025-08-08,PRODUCTPAGE,Click,32.0
634,84,5,2025-12-20,HOMEPAGE,Click,198.0
2567,84,6,2023-06-07,PRODUCTPAGE,View,249.0
2201,84,6,2025-07-10,PRODUCTPAGE,View,45.0
763,84,7,2023-05-10,PRODUCTPAGE,View,15.0
1234,84,7,2023-05-17,PRODUCTPAGE,View,130.0
3568,84,7,2024-06-14,HOMEPAGE,View,288.0
3232,84,9,2023-10-28,HOMEPAGE,View,125.0
1980,84,9,2024-01-24,CHECKOUT,Purchase,44.0
2445,84,9,2025-05-25,PRODUCTPAGE,View,99.0
2965,84,10,2024-05-27,HOMEPAGE,View,90.0
298,84,10,2024-12-19,CHECKOUT,Purchase,80.0
224,84,10,2025-03-21,CHECKOUT,Drop-off,137.33333333333334
2168,84,11,2023-01-17,HOMEPAGE,View,22.0
1482,84,11,2023-02-15,HOMEPAGE,Click,122.0
3509,84,11,2025-04-15,CHECKOUT,Purchase,71.0
2966,84,11,2025-06-22,CHECKOUT,Drop-off,130.5
3105,84,12,2023-09-10,HOMEPAGE,View,209.0
3070,84,12,2025-04-22,PRODUCTPAGE,View,290.0
822,84,12,2025-05-19,HOMEPAGE,Click,211.0
